cell_id,green_200m,open_200m,commercial_200m,industrial_200m,residential_200m,highway_200m,majroad_200m,road_200m,busroutes_200m,rail_200m,npri_pm_200m,npri_nox_200m,busstop_200m,green_500m,open_500m,commercial_500m,industrial_500m,residential_500m,highway_500m,majroad_500m,road_500m,busroutes_500m,rail_500m,npri_pm_500m,npri_nox_500m,busstop_500m,distance_shore,distance_airport,distance_port,distance_trxstn,distance_npri_pm,distance_npri_nox,lon,lat
4328,251306.49965875712,349761.3569435958,0,27124.46229515907,246728.34938940205,800.3593838495485,1817.3192032418517,3412.6531828896377,2174.0613559032154,1154.591818159736,0,0,8,567506.0281005361,651656.0557858772,14126.69481628528,39282.72772423789,756156.2982550698,4927.106842545692,4607.497684540336,11076.203122484634,8363.572569048365,4231.0330512694645,0,0,26,783.4490794969979,11691.157903907308,10364.468564313938,7075.637761496095,2547.8685608634123,4884.115462695907,-79.4775838105759,43.63713027278284
4329,138301.79147527495,211060.8272211815,19701.488516307203,17411.48363886308,310507.03315454355,3291.236513083082,3558.436913989296,4416.511968592645,4940.938479585293,3507.8290484264144,0,0,18,452087.57376699144,502899.07349958096,21721.750934449607,22026.209584463155,529207.6824159416,5744.575251310513,5707.377267228657,7669.812946330566,8022.9623186408335,6123.839532174804,0,0,25,429.7120308948142,11673.05291421404,9864.599552476362,7066.70544597705,2642.546337456818,5161.914158026774,-79.47138724319295,43.6370475630171
4330,164751.24021388218,180076.87268860516,21721.750934449607,0,105648.25791919712,2537.6740003418886,2939.50813112623,1744.0261568528435,3534.5439364297754,4031.7460321753,0,0,12,514320.8358217349,332530.36945653136,21721.750934449607,1847.8269199989736,312068.87299598585,4982.748805965613,5872.513010536381,4039.450616669968,6884.670614580485,6602.649173729675,0,0,22,172.72386469788177,11676.350266328393,9364.744526187753,7093.0953742702595,2495.2160404811,5471.3921168871575,-79.46519070224329,43.63696451749312
4331,188800.76438764928,174297.11933015287,0,0,4711.356604186818,1858.4219039828545,3379.0296260758964,206.45766271114883,3226.3508294796748,3707.45987860232,0,0,8,511530.79961139464,292287.0348694045,8354.527096333797,55.8884718575282,158006.574828525,3160.300653049816,5910.8088851788025,2476.4642549412174,5403.873890883,6310.659281064074,0,0,19,5.393368420701736,11701.03186671729,8864.905851210111,7154.416685991003,2114.5596739731955,5807.487031292431,-79.45899418783388,43.63688113621485
4332,137236.34613964442,172436.97871999443,0,55.8884718575282,42135.20035046087,1823.6283752211957,3580.413578017933,837.6714260018873,3215.540024710918,3642.974766227816,0,0,8,357447.0238844181,265873.99248327455,49219.77826225478,55.8884718575282,284411.2756055575,3097.1442306530253,5982.846063482735,6484.354680622994,6534.773331982464,6186.645141304327,0,0,23,2.695474804328262,11746.96292451283,8365.086458661435,7249.783048138593,1793.4943938896995,5683.423871029425,-79.45279770007167,43.63679741918621
4333,94139.8950022976,118644.34243847687,50987.79360209033,0,110777.1537925268,1930.851062647512,3062.1073928898068,2828.50152086475,3632.185443529272,3859.871504083182,0,0,15,156193.89969578467,174133.6872022974,93299.7130740434,55.8884718575282,601673.2708409129,3273.826343949954,5797.658945317533,12286.030927093365,6691.905220459911,6429.888238039431,0,0,26,44.76977848276791,11813.895596026956,7865.290024591361,7377.874380427583,1569.038453012826,5247.460819446059,-79.4466012390636,43.63671336641113
4334,53855.068712201435,19520.39649434667,74268.15458258649,0,332590.3364838683,2383.737266101608,2971.819550045895,5513.439388895452,3101.1042296968485,3997.541582043988,0,0,13,152617.5869476772,86355.4135723652,137882.4249519403,0,807846.9486448345,4234.854067546761,5440.952751604774,16187.529120429968,8388.732507339324,6456.977855053,0,0,32,203.7949717356092,11901.475553803051,7365.52122262845,7537.022389621931,1485.645042785114,4823.938557388037,-79.44040480491661,43.63662897789361
4335,51150.36989873991,10726.231466548328,26175.401610794797,0,501394.522170382,2459.4429208958218,2122.755587689337,7774.846008361092,3044.0567477213585,3720.32890640459,0,0,10,174013.46791472254,17959.77597598759,145725.87227331573,9184.0794457609,918129.3950282488,4968.339757514157,5398.986769738868,18649.15552358219,10466.01478773879,8416.969666123041,0,0,41,526.5819768099523,12009.25108246624,6865.786086898489,7725.307931076465,1208.8405696473824,4390.131255025276,-79.43420839773766,43.63654425363761
4336,47483.58630636454,39569.575774173136,21453.430419668555,39.4542804392986,357136.3167754214,2122.2142467460817,1074.982163217271,7639.127266275933,4674.157961506022,3885.3049416589624,0,0,19,194486.46090860752,58073.51775831085,103258.62793618262,9184.0794457609,582767.9473422202,4837.789578858845,4913.729796383211,17112.93822163548,9239.4336790566,11297.677514256484,3,0,39,722.1202487880314,12136.684175081164,6366.0925457535,7360.954341037069,756.6396537514282,3893.341383685515,-79.42801201763365,43.63645919364714
4337,51539.89530894364,46313.07795995722,4657.395501785068,0,40277.49130195053,1884.7759011324677,593.2021101482578,5010.190703648769,5261.812859977535,4070.788961396357,3,0,20,95566.11069460784,49049.34729228941,63836.93416175291,9184.0794457609,277153.1017330282,3581.6197244733585,3469.6144179070147,12531.776452079132,12006.85033805168,13289.45446185911,3,0,42,704.6169435101123,12283.16302788534,5866.4512280558665,6878.398563502921,428.61592181568807,3397.493461876431,-79.42181566471154,43.63637379792621
4338,28065.010519031668,0,0,0,0,1910.2483002134572,0,3189.4537855535955,7167.474112203385,4883.508349883898,3,0,14,233836.69134970353,66059.0788074159,84122.7330395279,21444.470561223803,33229.2855065036,3157.3072806428763,2848.8501556585015,9625.246776898766,12047.17626402035,15232.614806924506,3,0,41,663.0779124616184,12448.01531062508,5366.876719397641,6398.522078258324,543.0650524922229,2903.0701881051,-79.41561933907826,43.63628806647883
4339,235159.33182638948,0,0,0,0,1838.384298374176,932.4161327680146,2517.898436907898,5755.954456329086,7356.871921653815,0,0,17,358494.8815400755,32053.40561233368,84124.35061194398,52571.067602401774,20465.846372142987,3088.476827777784,3016.237693016205,8897.46700275964,13353.987066898844,15799.347829362412,0,0,40,354.2215690326744,12630.521619375177,4867.389591071053,5921.976255737574,951.90739782979006,2410.9481974186633,-79.40942304084075,43.63620199930909
4340,282690.30711326946,0,0,0,0,1983.738286540634,1717.0622537346849,3335.772459797118,4227.002046107443,4565.747512955616,0,0,16,450301.0029260823,27627.50228474596,6917.496688514017,54323.82168264798,4653.191009206756,3892.889208611475,3151.7878715853535,9019.853062566131,7959.766621982539,16819.58370649366,0,0,29,249.80781789325732,12829.928588322162,4368.019819245967,5449.634919981799,1420.3294465886247,1922.8951880458776,-79.40322677010589,43.636115596421
4341,138229.2434079658,0,0,1752.7540802462026,0,3157.142385364526,2278.4678032996408,3474.1790873873542,3447.168228390642,0,0,0,12,316609.50684897194,7933.257812434371,0,11823.75377258379,4901.202999627683,4822.796050026743,3842.992402736252,7184.317535218285,6440.313327054396,15856.764969555554,0,0,24,28.064734516901165,13045.461233141548,3868.812847809571,4982.69392484037,1443.045597956086,1443.045597956086,-79.39703052698064,43.63602885781868
4342,80536.6995503275,0,0,1560.207030635327,0,3143.3162406719593,1876.558501130819,1486.846038814395,2075.662837370274,0,0,0,7,208998.9898642937,0,0,1752.7540802462026,0,5464.146404358447,3805.5135585606654,5945.916281985558,3788.250180632647,10940.264177237272,0,0,12,75.75443012011178,13276.33420750401,3369.841029104292,4522.826189033365,983.4812104731136,983.4812104731136,-79.39083431157192,43.63594178350619
4343,36093.01259005911,0,0,0,0,1099.4208184758456,672.7226187839667,1203.2507226771313,1180.6772387919991,0,0,0,4,127105.38403060916,0,0,0,0,4620.525398655853,3294.017946217765,3773.6554224265183,2974.717287792172,0,2,1,8,191.49375773838923,13521.761763664115,2871.2269627268374,4072.4286026604495,593.3717089024767,593.3717089024767,-79.38463812398663,43.63585437348766
4344,20783.556538000732,0,0,0,0,0,0,202.75352355931375,230.3082881675324,0,0,0,2,78769.0396008335,0,0,0,0,2699.380037961335,2232.7817449146787,2422.9170147462737,1714.1638539063854,0,5,2,10,271.3716695791335,13780.966308544375,2373.1961531962056,3635.023068885365,486.76963596575297,486.76963596575297,-79.37844196433169,43.63576662776719
4345,3175.743713457603,0,0,0,0,0,0,0,0,0,0,0,0,33693.95546954032,0,0,17872.8968045339,0,0,225.26597174953017,932.007844715833,930.7256372690156,0,5,2,7,506.0419261595701,14053.18553215532,1876.2131253142295,3215.9152194812627,513.1012787263529,513.1012787263529,-79.372245832714,43.63567854634895
4346,0,0,0,0,0,0,0,0,0,0,0,0,0,7100.348124849843,0,0,14648.065934433864,0,0,0,44.378102676580255,0,0,3,1,0,744.5054933503893,14337.67815251583,1381.409208618622,2823.265606784446,584.4132054745214,584.4132054745214,-79.36604972924047,43.63559012923705
4347,16045.234828046989,0,0,0,0,0,0,0,0,0,0,0,0,171227.50523579295,0,0,58806.134465967654,0,0,0,521.148518191323,0,105.09043338225716,0,0,0,360.4684846485122,14633.728370072678,892.4164452276384,2469.726032177461,959.0644750145286,959.0644750145286,-79.35985365401804,43.635501376435734
4348,82081.85073525234,0,0,160668.54586417228,0,0,0,0,0,0,0,0,0,273731.4047092615,24074.296004532836,0,305992.93541829335,0,0,0,1068.013018958103,0,105.09043338225716,0,0,0,44.76627420862487,14940.64915634593,429.56119676714457,2174.4573257656957,1255.302967740611,1413.5312305490916,-79.35365760715355,43.63541228794912
4349,133954.2985573227,30729.29988665413,0,241350.84517299864,0,0,0,100.50826457713885,0,0,0,0,0,312408.0894407723,73622.0820607245,0,360786.24572917074,0,0,0,904.7114143673682,0,0,1,0,0,95.15733825409832,15257.784518630777,269.5153647266553,1963.920224738721,843.8441398156483,1501.5249350059155,-79.34746158875394,43.63532286378145
4350,91225.23515390603,27689.985535753105,0,23760.064158007503,0,0,0,0,0,0,0,0,0,301238.59974370996,73622.0820607245,0,288390.7186349251,0,0,0,778.9621509800338,0,0,1,0,0,255.4611183602187,15584.510888087112,678.7888050630715,1867.0031164140696,590.2205721460432,1051.896263011491,-79.34126559892609,43.635233103936926
4351,48790.71549418103,0,0,0,0,0,0,0,0,0,0,0,0,387878.4075230188,22627.823920106515,0,0,0,0,0,0,0,0,3,1,0,390.2022668895235,15920.237775387,1161.4086067939595,1901.16244026164,677.0482743711715,677.0482743711715,-79.33506963777688,43.6351430084198
4352,190095.80891517724,0,0,0,0,0,0,0,0,0,0,0,0,442797.44330177805,0,0,0,0,0,0,0,0,0,2,1,0,103.62758524216254,16264.40782902356,1654.3837710732034,2059.8875240709676,557.0484570672695,557.0484570672695,-79.32887370541323,43.6350525772343
4353,153639.31744479947,0,0,0,0,0,0,0,0,0,0,0,0,384235.68805697514,0,0,0,0,0,0,0,0,0,2,1,0,36.825755758875374,16616.496418702463,2150.6048851535847,2317.7261700609192,813.7638485538157,813.7638485538157,-79.32267780194198,43.6349618103847
4354,3597.612706166692,0,0,0,0,0,0,0,0,0,0,0,0,176642.34629881568,0,0,0,0,0,0,0,0,0,0,0,0,396.4202282658604,16976.010851690127,2648.2479268570696,2645.8595176137987,1230.495923969455,1230.495923969455,-79.31648192747005,43.634870707875294
4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.4448988162969,17342.489314992945,3146.638331959655,3021.4715908823173,1690.970692391642,1690.970692391642,-79.31028608210431,43.63477926971037
4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362.650250831467,17715.49962164727,3645.469585967195,3428.995270056436,1766.5580479595783,1766.5580479595783,-79.30409026595164,43.63468749589424
4357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859.0204652740192,18094.637825845915,4144.58251362767,3858.332094264541,1970.297640229588,1970.297640229588,-79.2978944791189,43.63459538643124
4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356.9256404314806,18479.526759429653,4643.886295154388,4302.9576499417935,2267.9105461585864,2267.9105461585864,-79.29169872171295,43.63450294132571
4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855.562967041959,18869.81453158544,5143.3253477086,4758.588291159182,2627.6917055967647,2627.6917055967647,-79.28550299384068,43.634410160582014
4360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3226.293094676468,19265.173024407766,5642.863753665656,5222.34435022393,3027.558282501581,3027.558282501581,-79.27930729560893,43.63431704420453
4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580.910178968185,19665.296409266903,6142.477273258192,5692.240200473023,3453.6147162399743,3453.6147162399743,-79.27311162712458,43.63422359219765
4362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962.5346769986777,20069.89970249639,6642.148956666518,6166.8725045553165,3897.281111558585,3897.281111558585,-79.26691598849447,43.634129804565774
4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4364.1892873289835,20478.717373708216,7141.8665958280835,6645.226442718492,4353.1764858315355,4353.1764858315355,-79.26072037982547,43.634035681313335
4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587.933932153101,20891.502015799462,7641.621175029254,7126.552635220076,4817.830525358596,4817.830525358596,-79.25452480122442,43.63394122244477
4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843.027803433965,21308.023082400476,8141.405891657572,7610.28714636504,5288.935282773262,5288.935282773262,-79.24832925279814,43.63384642796455
4366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113.913985871724,21728.06569587035,8641.215516509956,8095.998297782115,5764.909529181487,5764.909529181487,-79.24213373465354,43.633751297877126
4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5417.500734190115,22151.429526962416,9141.045963828075,8583.350536081065,6244.639888250095,6244.639888250095,-79.2359382468974,43.63365583218697
4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5748.476415849121,22577.927745742098,9640.893995002954,9072.079387484153,6727.32285446557,6727.32285446557,-79.22974278963657,43.63356003089863
4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6102.460674198184,23007.38604222342,10140.757009855815,9561.973771161303,7212.3656481419775,7212.3656481419775,-79.2235473629779,43.63346389401659
4370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6475.729415030867,23439.641714408495,10640.632896730964,10052.86329300943,7699.322288148505,7699.322288148505,-79.2173519670282,43.63336742154542
4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6865.137772343609,23874.54282083303,11140.519922923322,10544.608972147837,8187.851314665266,8187.851314665266,-79.2111566018943,43.633270613489636
4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7268.092033664354,24311.94739439267,11640.416653328884,11037.0963737322,8677.687169133342,8677.687169133342,-79.20496126768303,43.63317346985382
4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682.460998038589,24751.722714019077,12140.321889190824,11530.23045522626,9168.62040110916,9168.62040110916,-79.1987659645012,43.633075990642546
4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8106.494443527434,25193.744630674075,12640.234621367315,12023.93165059503,9660.483710141652,9660.483710141652,-79.19257069245566,43.63297817586041
4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8535.790424968925,25637.896944164037,13140.15399427551,12518.13286100401,10153.141925936045,10153.141925936045,-79.18637545165318,43.63288002551205
4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8825.184186518954,26084.070827298347,13640.079277750818,13012.777117637394,10646.484697893547,10646.484697893547,-79.18018024220059,43.632781539602064
4377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9097.928615050896,26532.16429406897,14140.009844882932,13507.815748701649,11140.421081663277,11140.421081663277,-79.17398506420469,43.632682718135115
4378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9389.282451423864,26982.081708634145,14639.94515438629,14003.206928715686,11634.87547552824,11634.87547552824,-79.16778991777228,43.632583561115865
4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9691.613875930574,27433.733332074135,15139.8847364666,14498.914520611288,12129.784531694371,12129.784531694371,-79.16159480301017,43.63248406854899
4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9989.387224385977,27887.03490404291,15639.828181394889,14994.907144212602,12625.094781411286,12625.094781411286,-79.15539972002516,43.632384240439166
4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10302.831393229731,28341.90725662714,16139.775130205797,15491.1574212878,13120.760789447468,13120.760789447468,-79.14920466892401,43.63228407679112
4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10630.560301127727,28798.275957897105,16639.725267072816,15987.641359458825,13616.743705753686,13616.743705753686,-79.14300964981355,43.632183577609574
4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10971.11187365468,29256.070982808797,17139.678313017463,16484.337846157,14113.010118414477,14113.010118414477,-79.13681466280053,43.63208274289926
4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11323.405716451458,29715.22640928552,17639.63402068708,16981.228230425793,14307.430402673675,14307.430402673675,-79.13061970799176,43.63198157266494
4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11686.476727161036,30175.68013747207,18139.592169997213,17478.295975333516,14381.698069489696,14381.698069489696,-79.12442478549401,43.631880066911386
4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12059.351540177988,30637.373630306058,18639.55256447643,17975.526367506503,14472.868202142155,14472.868202142155,-79.11822989541403,43.63177822564339
4387,0,0,0,720544.6282560928,0,0,0,0,0,0,0,0,0,0,0,0,1535368.6734437544,0,0,0,0,0,0,0,0,0,10049.933617540148,4968.039306058066,23873.09197325562,8084.175135253009,6544.350752542003,7573.327266978039,-79.64500188887378,43.6347357252945
4388,0,0,0,716138.2784485827,0,0,0,0,0,0,0,0,0,0,0,0,1893729.95505419,0,0,0,0,0,0,0,0,0,9631.527764408842,4871.539403861297,23373.331728138244,7892.937420968256,6156.470897067589,7298.824299395517,-79.63880511050586,43.634662093928625
4389,0,0,0,716767.2208795671,0,0,0,0,0,0,0,0,0,0,0,0,1655618.971396695,0,0,0,0,0,0,0,0,0,9216.437437389392,4825.181631836024,22873.58196224727,7729.361852390934,5785.822416958435,7049.140828082248,-79.63260835567597,43.63458812675714
4390,0,0,0,546601.5078968274,0,0,0,0,0,0,0,0,0,0,0,0,1476603.8291477133,0,0,0,0,0,0,0,0,0,8810.170883589266,4830.409858080638,22373.843377785663,7595.235885676678,5435.931215046398,6827.0005620934735,-79.62641162449114,43.63451382378354
4391,0,0,0,493977.03076659114,0,0,0,0,0,0,0,0,0,0,0,0,1332960.0082348774,0,0,0,0,0,0,0,0,0,8414.006355998443,4887.058523680417,21874.11674111081,7492.141327614373,5111.062052925648,6635.170452634657,-79.62021491705833,43.63443918501133
